"Page Name","Box Name","Resource Name","Original URL","Final URL","Is Dupe"
"Cascades Welcome","Online Services","Go to ONID","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_Onid","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_Onid",0
"Cascades Welcome","Online Services","Change General Access Pin (GAP)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_ChangePin","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_ChangePin",0
"Cascades Welcome","Online Services","Change Security Question","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_SecurityQuestion","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathtwbkwbis.P_SecurityQuestion",0
"Cascades Welcome","OSU Alerts","OSU Alerts","http://alert.oregonstate.edu/","https://oregonstate.edu/alerts",0
"Cascades Welcome","OSU Systems Status","OSU Network Announcements » Outages","http://intranet.nws.oregonstate.edu/blog","http://intranet.nws.oregonstate.edu/blog/",0
"Cascades Welcome","OSU-Cascades Events Calendar","OSU-Cascades Events Calendar","https://events.oregonstate.edu/bend","https://events.oregonstate.edu/bend",0
"Cascades Welcome","Quick Links","Find Someone","http://oregonstate.edu/main/campus-online-directory","http://directory.oregonstate.edu",0
"Cascades Welcome","Quick Links","Traditional Online Services Login","http://infosu.oregonstate.edu/login","http://infosu.oregonstate.edu/?twbkwbis.P_WWWLogin",0
"Cascades Welcome","Quick Links","OSU Libraries","http://osulibrary.oregonstate.edu/","https://library.oregonstate.edu/",0
"Cascades Welcome","Quick Links","Google Drive","https://drive.google.com/a/oregonstate.edu/","https://login.oregonstate.edu/idp/profile/SAML2/Redirect/SSO?execution=e1s1",0
"Cascades Welcome","Quick Links","Cascades Quick Contacts","http://www.osucascades.edu/about/directory","https://osucascades.edu/directory",0
"Cascades Welcome","Quick Links","Maps","http://osucascades.edu/transportation/maps-and-directions","https://osucascades.edu/transportation/maps-and-directions",0
"Cascades Welcome","Search OSU","Search OSU","http://search.oregonstate.edu/","https://search.oregonstate.edu/",0
"Cascades Welcome","The Broadside","The Broadside","https://thebroadsideonline.com/","https://thebroadsideonline.com/",0
"Cascades Welcome","Update Personal Profile","Notify Me of OSU Alerts","http://getrave.com/login/oregonstate","https://login.oregonstate.edu/idp/profile/SAML2/Redirect/SSO?execution=e1s1",0
"Cascades Welcome","Update Personal Profile","Update Emergency Contacts","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkoemr.P_SelectEmrgContacts","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkoemr.P_SelectEmrgContacts",0
"Cascades Welcome","Update Personal Profile","Update Address or Phone Number","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkogad.P_SelectAtypUpdate","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkogad.P_SelectAtypUpdate",0
"Cascades Welcome","Update Personal Profile","OSU Directory Preferences","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkoprf.P_ShowDiroItems","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkoprf.P_ShowDiroItems",0
"Cascades Welcome","Update Personal Profile","Direct Deposit Status","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwykdird.P_DirectDeposit","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwykdird.P_DirectDeposit",0
"Ecampus","Corvallis for Distance Students","SafeRide","http://asosu.oregonstate.edu/saferide","https://asosu.oregonstate.edu/saferide",0
"Ecampus","Corvallis for Distance Students","Calendar","http://calendar.oregonstate.edu/","https://events.oregonstate.edu/",0
"Ecampus","Corvallis for Distance Students","Childcare and Family Resources","http://childcare.oregonstate.edu/","https://familyresources.oregonstate.edu/",0
"Ecampus","Corvallis for Distance Students","Campus Map","http://oregonstate.edu/campusmap/","https://map.oregonstate.edu//",0
"Ecampus","Corvallis for Distance Students","Beaver Athletics","http://www.osubeavers.com/","https://osubeavers.com/",0
"Ecampus","Corvallis for Distance Students","Recreational Sports","http://recsports.oregonstate.edu/","https://recsports.oregonstate.edu/",0
"Ecampus","Corvallis for Distance Students","Summer Housing & Dining","http://summer.oregonstate.edu/new-visiting/orient/housing.htm","https://summer.oregonstate.edu/housing",0
"Ecampus","Corvallis for Distance Students","Campus Tours","http://oregonstate.edu/visitosu/tour","https://visitosu.oregonstate.edu/visit-campus",0
"Ecampus","Degree Partnership Program","About the Program","http://oregonstate.edu/dpp","https://partnerships.oregonstate.edu/",0
"Ecampus","Degree Partnership Program","Orientation Policies for DPP Students","http://oregonstate.edu/partnerships/degree-partnership-orientation","https://partnerships.oregonstate.edu/dpp-students/degree-partnership-orientation",0
"Ecampus","Degree Partnership Program","Financial Aid Policies for DPP","http://oregonstate.edu/partnerships/financial-aid","https://partnerships.oregonstate.edu/dpp-students/financial-aid",0
"Ecampus","Degree Partnership Program","DPP Partner Schools","http://oregonstate.edu/partnerships/dpp-contacts","https://partnerships.oregonstate.edu/dpp-students/osus-dpp-partners-and-contact-information",0
"Ecampus","Degree Partnership Program","DPP Frequently Asked Questions","http://oregonstate.edu/partnerships/faq","https://partnerships.oregonstate.edu/faq",0
"Ecampus","Degree Partnership Program","Advising Contacts/Tools at Partner Schools","http://oregonstate.edu/partnerships/advising","https://partnerships.oregonstate.edu/newly-admitted-current-students/advising",0
"Ecampus","Degree Partnership Program","DPP Admission Requirements","http://oregonstate.edu/partnerships/requirements-and-admission","https://partnerships.oregonstate.edu/newly-admitted-current-students/requirements",1
"Ecampus","Degree Partnership Program","Add DPP to My Status","http://oregonstate.edu/partnerships/requirements-and-admission","https://partnerships.oregonstate.edu/newly-admitted-current-students/requirements",0
"Ecampus","Getting Started","Financial Aid and Scholarships","http://ecampus.oregonstate.edu/services/tuition/financial-aid.htm","https://ecampus.oregonstate.edu/services/tuition/financial-aid.htm",0
"Ecampus","Getting Started","Ecampus Newly Admitted Students","http://ecampus.oregonstate.edu/students/newly-admitted/","https://ecampus.oregonstate.edu/students/newly-admitted/",0
"Ecampus","Getting Started","Apply for Scholarship Opportunities","http://financialaid.oregonstate.edu/explore_scholarships","https://financialaid.oregonstate.edu/scholarships",0
"Ecampus","Important Dates","Academic Calendar","http://registrar.oregonstate.edu/osu-academic-calendar","https://registrar.oregonstate.edu/osu-academic-calendar",0
"Ecampus","Learn@OregonState","Canvas / Learn@OregonState Student Guide","http://guides.instructure.com/m/4212","https://guides.instructure.com/m/4212",0
"Ecampus","Learn@OregonState","Canvas / Learn@OregonState","https://oregonstate.instructure.com/","https://oregonstate.instructure.com/",0
"Ecampus","My Student Stuff","Academic Regulations","http://catalog.oregonstate.edu/regulations/","https://catalog.oregonstate.edu/regulations/",0
"Ecampus","My Student Stuff","MyDegrees","https://mydegrees.oregonstate.edu/DashboardServlet","https://mydegrees.oregonstate.edu/DashboardServlet",0
"Ecampus","My Student Stuff","Privacy/Confidentiality","http://oregonstate.edu/registrar/access-records","https://registrar.oregonstate.edu/access-records",0
"Ecampus","My Student Stuff","Catalog Year Policy","http://oregonstate.edu/registrar/catalog-year-policy","https://registrar.oregonstate.edu/catalog-rights-policy",0
"Ecampus","My Student Stuff","Final Exams","http://registrar.oregonstate.edu/exams","https://registrar.oregonstate.edu/exams",0
"Ecampus","My Student Stuff","Academic Standing","http://oregonstate.edu/registrar/grades-honor-roll-academic-standing","https://registrar.oregonstate.edu/grades-honor-roll-academic-standing",0
"Ecampus","My Student Stuff","Code of Student Conduct","http://studentlife.oregonstate.edu/code","https://studentlife.oregonstate.edu/sites/studentlife.oregonstate.edu/files/code-of-student-conduct-102218.pdf",0
"Ecampus","My Student Stuff","My Profile","https://xe.ucsadm.oregonstate.edu:8890/BannerGeneralSsb","https://xe.ucsadm.oregonstate.edu:8890/BannerGeneralSsb",0
"Ecampus","My Student Stuff","OSU Directory Preferences","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkoprf.P_ShowDiroItems","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgkoprf.P_ShowDiroItems",0
"Ecampus","My Student Stuff","Take a Survey","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgksrvy.P_ShowSurveys","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgksrvy.P_ShowSurveys",0
"Ecampus","My Student Stuff","My Week At A Glance","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchd","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchd",0
"Ecampus","My Student Stuff","My Class Schedule","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchdDetl","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchdDetl",0
"Ecampus","My Student Stuff","View Holds","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskoacc.P_ViewHold","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskoacc.P_ViewHold",0
"Ecampus","My Student Stuff","My Transcripts","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskotrn.P_ViewTermTran","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskotrn.P_ViewTermTran",0
"Ecampus","My Student Stuff","Student Evaluation of Teaching","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwykg_wdyt.p_wdyt_redir","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwykg_wdyt.p_wdyt_redir",0
"Ecampus","My Student Stuff","Apply to Graduate","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=BWYKS_GRAD_APP.P_ApplyForGraduation","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=BWYKS_GRAD_APP.P_ApplyForGraduation",0
"Ecampus","My Student Stuff","Enrollment Verification","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=OSU_STUWEB.P_NSC","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=OSU_STUWEB.P_NSC",0
"Ecampus","My Student Stuff","My Textbooks","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=OSU_STUWEB.P_OSUBOOKS","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=OSU_STUWEB.P_OSUBOOKS",0
"Ecampus","My Student Stuff","My Student Records","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=twbkwbis.P_GenMenu?name=bmenu.P_AdminMnu","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=twbkwbis.P_GenMenu?name=bmenu.P_AdminMnu",0
"Ecampus","Registration Tools","Traditional Online Services Login","http://infosu.oregonstate.edu/login","http://infosu.oregonstate.edu/?twbkwbis.P_WWWLogin",0
"Ecampus","Registration Tools","Baccalaureate Core Courses","http://catalog.oregonstate.edu/earning-degrees/bcc/","https://catalog.oregonstate.edu/earning-degrees/bcc/",0
"Ecampus","Registration Tools","Ecampus Schedule of Classes","http://ecampus.oregonstate.edu/soc/","https://ecampus.oregonstate.edu/soc/",0
"Ecampus","Registration Tools","Ecampus Course Catalog","http://ecampus.oregonstate.edu/soc/ecatalog/subjectcourses.htm?term=all","https://ecampus.oregonstate.edu/soc/ecatalog/subjectcourses.htm?term=all",0
"Ecampus","Registration Tools","not working","http://oregonstate.edu/helpdocs/osu-applications/myosu/links-broken-myosu/","https://oregonstate.teamdynamix.com/TDClient/KB/",0
"Ecampus","Registration Tools","Change of Grading Basis","http://oregonstate.edu/registrar/change-grading-basis","https://registrar.oregonstate.edu/change-grading-basis",0
"Ecampus","Registration Tools","Registration: Getting Started","http://oregonstate.edu/registrar/getting-started","https://registrar.oregonstate.edu/getting-started",0
"Ecampus","Registration Tools","Web Tutorials","http://oregonstate.edu/registrar/video-tutorials","https://registrar.oregonstate.edu/video-tutorials",0
"Ecampus","Registration Tools","Add / Drop Classes","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfreg.P_AltPin","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfreg.P_AltPin",0
"Ecampus","Registration Tools","View Priority Registration Status","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskrsta.P_RegsStatusDisp","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskrsta.P_RegsStatusDisp",0
"Ecampus","Student Resources/Services","General Catalog","http://catalog.oregonstate.edu/","https://catalog.oregonstate.edu/",0
"Ecampus","Student Resources/Services","Academic Calendar","http://catalog.oregonstate.edu/ChapterDetail.aspx?key=148","https://catalog.oregonstate.edu/ChapterDetail.aspx?key=148",0
"Ecampus","Student Resources/Services","Academic Regulations","http://catalog.oregonstate.edu/ChapterDetail.aspx?key=75","https://catalog.oregonstate.edu/ChapterDetail.aspx?key=75",0
"Ecampus","Student Resources/Services","Disability Access Services","http://ds.oregonstate.edu/home/","https://ds.oregonstate.edu/home/",0
"Ecampus","Student Resources/Services","Ecampus Home","http://ecampus.oregonstate.edu/","https://ecampus.oregonstate.edu/",0
"Ecampus","Student Resources/Services","Ecampus Quarterly Newsletter","http://ecampus.oregonstate.edu/enews/","https://ecampus.oregonstate.edu/enews/",0
